Graph Size,Density,Dijkstra Basic Form List,Dijkstra Basic Form Matrix,Dijkstra Binary Heap List,Dijkstra Binary Heap Matrix,Dijkstra Balanced BST List,Dijkstra Balanced BST Matrix
300,0.0991973,0.000227125,0.001775,0.000218875,0.000516583,0.000248542,0.000457292
300,0.0989967,0.000235667,0.00184558,0.000217042,0.00050375,0.000236417,0.000432042
300,0.101382,0.000235208,0.00190033,0.000219708,0.000529,0.000267083,0.000458541
300,0.100936,0.000198792,0.0016375,0.000193208,0.000508708,0.000238959,0.000412834
300,0.101093,0.000222334,0.00171387,0.000205125,0.000486125,0.000230958,0.000429959
300,0.102386,0.000199459,0.00165575,0.000198667,0.000499417,0.000240958,0.000419291
300,0.101249,0.000188417,0.00167054,0.00018775,0.000444583,0.000213875,0.000418792
300,0.102007,0.000285792,0.00187725,0.000226542,0.000524292,0.000286916,0.000488333
300,0.0996656,0.000195834,0.00190333,0.000195833,0.000479042,0.000237875,0.000442333
300,0.0984169,0.000269125,0.00210146,0.000247,0.000644208,0.000286959,0.000538166
300,0.100981,0.000229667,0.00190388,0.000227875,0.000536833,0.000264959,0.000509667
300,0.0977926,0.000239667,0.00193329,0.00022375,0.000526416,0.000270791,0.000489625
300,0.0968785,0.000159125,0.00150033,0.000169208,0.000393709,0.000205292,0.000380542
300,0.0974582,0.000234166,0.00198438,0.000231625,0.000594792,0.000265458,0.000518792
300,0.101115,0.000204875,0.00175863,0.000209708,0.000500167,0.000303125,0.000468416
300,0.100178,0.000197292,0.00175675,0.000214875,0.000532833,0.00023775,0.000423084
300,0.102252,0.000251333,0.00207779,0.000253125,0.000612625,0.0003035,0.000498916
300,0.101449,0.00027375,0.00203104,0.000221334,0.000540792,0.000303041,0.000511
300,0.099777,0.000270416,0.00188829,0.000258667,0.000483833,0.000246958,0.000498958
300,0.102096,0.000207375,0.00191688,0.000218333,0.000555875,0.00025625,0.000495417
300,0.101784,0.00024075,0.00191354,0.000234417,0.00058025,0.000285291,0.000477875
300,0.0993757,0.000194542,0.00180083,0.000217209,0.000521,0.000236875,0.000440208
300,0.099621,0.000225875,0.00173667,0.000181292,0.000460584,0.000266542,0.000414917
300,0.0990412,0.000183625,0.00160537,0.000210333,0.000432417,0.000235083,0.000379917
300,0.0987291,0.000228583,0.00183379,0.000240834,0.000538791,0.000266083,0.000501167
300,0.100535,0.000241416,0.00198187,0.000240166,0.000565458,0.000278958,0.000497041
300,0.101226,0.00018925,0.00153058,0.000176792,0.000456375,0.0001985,0.000428458
300,0.0990412,0.000223417,0.00196096,0.000218875,0.000512125,0.000287041,0.00046225
300,0.100156,0.000218083,0.00186917,0.000221416,0.000571791,0.000267583,0.000528541
300,0.0989967,0.000248458,0.00194308,0.000282083,0.000561,0.000281041,0.000524083
300,0.0999777,0.000222584,0.00179567,0.000249666,0.000506,0.000242416,0.000454125
300,0.101739,0.000190541,0.00167096,0.000170458,0.000428083,0.000259375,0.000373167
300,0.0995541,0.000211375,0.00186875,0.0002335,0.000553833,0.000238583,0.000513625
300,0.0994203,0.0002655,0.0020255,0.000275625,0.000611625,0.000288208,0.000514583
300,0.101605,0.000231792,0.00198104,0.000244334,0.000572833,0.000277541,0.0004975
300,0.0990635,0.0001975,0.00193821,0.000191667,0.000571333,0.000293083,0.000476125
300,0.100089,0.000227917,0.00175787,0.000214667,0.00048,0.000226958,0.000470333
300,0.101851,0.000229083,0.00196963,0.000240458,0.000603333,0.000227584,0.000460292
300,0.10078,0.000240208,0.00208467,0.000244083,0.000568583,0.000305417,0.000546417
300,0.0988183,0.000267917,0.00199667,0.000257333,0.000575916,0.000305125,0.000512417
300,0.103144,0.000256125,0.00189083,0.000291416,0.000581791,0.000270208,0.00052975
300,0.0995987,0.000260666,0.00189758,0.000263167,0.000545542,0.000274916,0.000566042
300,0.0979264,0.000203333,0.00182529,0.000189042,0.00051925,0.000227834,0.000430542
300,0.10087,0.000221333,0.00187304,0.0002385,0.000519583,0.000256958,0.000523417
300,0.0996879,0.00020825,0.00181129,0.00023475,0.000544083,0.000272334,0.000512875
300,0.0981717,0.000221708,0.00176338,0.000243792,0.000560375,0.0002495,0.000450625
300,0.0970569,0.0002325,0.00190312,0.0002455,0.000514667,0.000240625,0.000491583
300,0.101516,0.000216625,0.00183862,0.000229625,0.000573541,0.000237209,0.000434
300,0.102074,0.000240333,0.00207487,0.000240791,0.000592583,0.000310459,0.000536875
300,0.0989967,0.000216375,0.00189733,0.000214375,0.000516166,0.000265583,0.000472125
300,0.0997101,0.000194917,0.00174496,0.000214709,0.000514542,0.000247416,0.000431792
300,0.101338,0.000273167,0.00187896,0.0002185,0.000445708,0.000236959,0.000467458
300,0.101003,0.000260584,0.00198746,0.000255292,0.000597125,0.000265042,0.00051125
300,0.0979487,0.000225959,0.002054,0.000230583,0.000559625,0.000278083,0.000506083
300,0.101427,0.000239333,0.00203183,0.000249166,0.0006215,0.000281542,0.000534667
300,0.101204,0.000207291,0.00209312,0.00019825,0.000476625,0.000237167,0.000435959
300,0.0988629,0.000865375,0.00296454,0.000643416,0.000640042,0.000364667,0.000509333
300,0.101405,0.000202625,0.001895,0.000208625,0.00125229,0.0002445,0.000451792
300,0.10107,0.000243417,0.00212096,0.000249833,0.000672208,0.000299125,0.000623375
300,0.0986622,0.000223625,0.00188712,0.000233458,0.000557333,0.000267833,0.000920875
300,0.0998662,0.000331541,0.00202717,0.000256084,0.000604833,0.000290166,0.00053125
300,0.100847,0.000234875,0.00186208,0.000248833,0.000533333,0.000250333,0.000499958
300,0.100892,0.000228292,0.0020775,0.000255709,0.000527375,0.000256917,0.00051375
300,0.0997993,0.000253333,0.00199233,0.000246125,0.000631541,0.000319416,0.000539458
300,0.0986845,0.000206625,0.00183533,0.000231333,0.000519833,0.000265208,0.000499209
300,0.0993311,0.000254208,0.00196937,0.000210542,0.000558083,0.000252208,0.000471625
300,0.0980379,0.000252958,0.00186242,0.0002215,0.000587208,0.000304333,0.00051825
300,0.102029,0.000245958,0.00195362,0.000211208,0.000507917,0.000236292,0.00047225
300,0.0999777,0.000218,0.00194042,0.000225292,0.000531708,0.000274625,0.000458833
300,0.100669,0.000268292,0.00191104,0.000318625,0.000584084,0.000286542,0.000487834
300,0.0999554,0.000213708,0.00198887,0.000254417,0.000608625,0.000276125,0.000598
300,0.100022,0.000223709,0.00179512,0.000200583,0.000542167,0.000265083,0.000474958
300,0.100713,0.000232,0.00180758,0.000214208,0.000569125,0.000249375,0.000512625
300,0.100201,0.000229709,0.00195396,0.000234542,0.000606583,0.000251083,0.000510334
300,0.101204,0.000240417,0.00198771,0.000229542,0.000542417,0.0002635,0.0005335
300,0.0999108,0.00022825,0.00174829,0.000241584,0.000580125,0.000296458,0.000489666
300,0.0992419,0.000230542,0.00179433,0.00022775,0.000551375,0.000272333,0.000503375
300,0.100424,0.000193,0.00180729,0.000193125,0.000482042,0.000235834,0.000509792
300,0.0994203,0.000244167,0.00193621,0.000233792,0.000562,0.000304583,0.000454125
300,0.0988852,0.000217291,0.00187425,0.000210542,0.000550042,0.000235292,0.000440167
300,0.0990858,0.000162542,0.001508,0.000198042,0.000440667,0.0002025,0.000384333
300,0.0989298,0.000214542,0.00180204,0.000228708,0.000485375,0.00023425,0.000481083
300,0.100491,0.0002235,0.00197421,0.0002505,0.000593,0.000258417,0.0004605
400,0.0998872,0.000340375,0.00329458,0.000315042,0.000920417,0.00034825,0.000771959
400,0.0987343,0.0003545,0.00343667,0.000366417,0.00099,0.000416333,0.000862791
400,0.100852,0.000393167,0.00358954,0.0003525,0.000980458,0.0004225,0.000826166
400,0.100075,0.000321792,0.00300721,0.000281,0.000840167,0.000348542,0.00074225
400,0.0999248,0.000353708,0.00350275,0.0003495,0.000962542,0.000430209,0.000830834
400,0.10109,0.0003415,0.00328258,0.000358084,0.00090725,0.0003595,0.000770708
400,0.101341,0.000349667,0.00356429,0.000331417,0.00105125,0.0004065,0.000794833
400,0.100038,0.000324166,0.00354971,0.00032375,0.000971,0.000351375,0.00079075
400,0.100125,0.000357292,0.00374996,0.000386791,0.000976917,0.00040225,0.000821166
400,0.0974812,0.000352166,0.00350412,0.000322667,0.00101471,0.000369542,0.000756417
400,0.0998872,0.000391,0.00346604,0.0003545,0.000914625,0.000405833,0.000856333
400,0.100313,0.000352916,0.00344633,0.000326,0.000913416,0.000366958,0.000796084
400,0.097995,0.000390375,0.00368671,0.000359167,0.00105912,0.000401042,0.000836208
400,0.0996366,0.000320459,0.00343929,0.000320417,0.000950334,0.000412334,0.000728667
400,0.0987093,0.000356083,0.00338675,0.000387458,0.000971709,0.00043225,0.00079375
400,0.100739,0.0003385,0.00347471,0.000358916,0.000978458,0.000429666,0.000856833
400,0.101266,0.000354792,0.00357263,0.000398875,0.001004,0.000378292,0.000874833
400,0.0995363,0.000362458,0.00334621,0.000360542,0.000931833,0.000353083,0.000783666
400,0.099198,0.000347584,0.00325988,0.000307709,0.000898667,0.00037525,0.000722208
400,0.100815,0.000330375,0.00334325,0.000331583,0.00094825,0.000415459,0.000769667
400,0.100326,0.000381916,0.00344987,0.000341083,0.000929833,0.000355042,0.000843916
400,0.0987343,0.000369042,0.00318492,0.000321834,0.000992625,0.000349,0.000796042
400,0.101165,0.000376875,0.00340504,0.000315417,0.00096575,0.000403083,0.000828875
400,0.0998496,0.000394625,0.00339662,0.000350958,0.000982958,0.0004445,0.00081375
400,0.0975188,0.000363959,0.00343267,0.000350625,0.00101075,0.000360333,0.000807083
400,0.0988722,0.000385666,0.00357229,0.000379208,0.001048,0.000437792,0.000833166
400,0.0990351,0.000335666,0.00344983,0.00035125,0.000980375,0.000389458,0.000777334
400,0.101253,0.000366291,0.00347237,0.00037875,0.000954917,0.000390333,0.000812208
400,0.10015,0.000342916,0.00338896,0.000382041,0.000953708,0.000356084,0.000781959
400,0.0985589,0.000354792,0.00344863,0.000333792,0.000990833,0.000411291,0.000805958
400,0.0999624,0.000376208,0.00362938,0.000368834,0.001024,0.00046675,0.0007685
400,0.100815,0.000375667,0.00329367,0.000327166,0.000942666,0.000394625,0.000782417
400,0.0989348,0.00038925,0.003541,0.000364792,0.000978792,0.000380625,0.000807833
400,0.100138,0.000334167,0.00332267,0.00032725,0.000903792,0.000356792,0.000769667
400,0.0997995,0.000341875,0.00344433,0.000334,0.00090075,0.000372958,0.000815042
400,0.0986967,0.000343416,0.00346633,0.000391125,0.000994042,0.00036625,0.000822625
400,0.10109,0.000339458,0.00344096,0.000324708,0.000999416,0.000405833,0.000807375
400,0.101792,0.000335042,0.00302371,0.00028975,0.000845625,0.000346375,0.000734125
400,0.100677,0.000308458,0.00321017,0.000316,0.000911625,0.000329667,0.000753541
400,0.099386,0.00032475,0.00331479,0.000354541,0.00085225,0.000340042,0.000747458
400,0.101679,0.000302541,0.00327079,0.000350583,0.000892541,0.000339875,0.000756042
400,0.0989975,0.000352375,0.00336679,0.000328958,0.000959125,0.000377375,0.00082025
400,0.0991729,0.000376458,0.00338133,0.000378542,0.00100029,0.000380542,0.00076425
400,0.0995739,0.000324958,0.003431,0.000323667,0.000900791,0.0003815,0.000793333
400,0.101554,0.000331792,0.00325125,0.000331417,0.000902,0.000366875,0.000773292
400,0.100301,0.000309291,0.00304479,0.000307416,0.000873,0.000351792,0.000769375
400,0.0999373,0.000330458,0.00320862,0.0003325,0.0009025,0.000378958,0.000746125
400,0.0983709,0.000290083,0.00298221,0.000289333,0.000809834,0.000355542,0.000731584
400,0.0993985,0.000327416,0.00309575,0.000307291,0.000869917,0.000346583,0.000737166
400,0.0996617,0.000327125,0.00321171,0.000324125,0.000884167,0.000357167,0.000753667
400,0.10084,0.0003285,0.00317833,0.000328625,0.000906916,0.000357917,0.000727875
400,0.100414,0.000383166,0.00319758,0.000338333,0.0009105,0.000365334,0.000747083
400,0.099386,0.000322959,0.00305958,0.000312125,0.000865084,0.000357667,0.000733333
400,0.10005,0.000281333,0.00280412,0.0002815,0.000785875,0.000325459,0.0006745
400,0.0988596,0.000310083,0.00315058,0.000313125,0.00089725,0.000351208,0.0007285
400,0.100827,0.000325,0.00310763,0.00031325,0.000859625,0.000353125,0.000722292
400,0.100689,0.000343375,0.00328313,0.000345542,0.000934291,0.000376833,0.000759333
400,0.099386,0.000374542,0.00327696,0.000320916,0.000882083,0.000364416,0.000742708
400,0.0979323,0.000322084,0.00306379,0.000318166,0.000876666,0.000357958,0.000734125
400,0.0994987,0.000305166,0.00309821,0.000308167,0.00083575,0.000341917,0.000730667
400,0.0997368,0.00029675,0.00294537,0.000295709,0.000828375,0.00033575,0.000701375
400,0.101153,0.00034275,0.00314017,0.000321292,0.000875334,0.000357084,0.000724125
400,0.0993108,0.000324459,0.0031285,0.000324292,0.000876875,0.000357167,0.000727708
400,0.0998997,0.000320625,0.00307371,0.000319625,0.000883958,0.000362083,0.00074625
400,0.0987218,0.000304791,0.00308083,0.000304208,0.000836625,0.000340041,0.000714875
400,0.101203,0.000332,0.00322917,0.000331875,0.000902834,0.000365584,0.000756167
400,0.0980326,0.000314542,0.00308875,0.000315583,0.0008635,0.000348708,0.000718791
400,0.100376,0.000311459,0.00308446,0.000313542,0.000853625,0.000347625,0.000716916
400,0.0985965,0.000328125,0.00325208,0.000327208,0.000895583,0.000364125,0.000745167
400,0.0981454,0.00032725,0.00310588,0.000305125,0.000855875,0.00033925,0.0007055
400,0.10188,0.000322166,0.00322804,0.000322125,0.000877875,0.000358416,0.000739416
400,0.0992857,0.000309166,0.00319062,0.000306125,0.000845708,0.000345833,0.000710625
400,0.101416,0.0003275,0.00316871,0.000326917,0.000899833,0.000365458,0.000752333
400,0.101667,0.000310916,0.00296225,0.000309125,0.000855459,0.000350542,0.000738417
400,0.101416,0.000326542,0.00315446,0.000325292,0.000897625,0.000354625,0.000731083
400,0.0987594,0.00033175,0.00324967,0.000328084,0.000901333,0.00036425,0.000748
400,0.103183,0.000331959,0.00310742,0.00033175,0.000902542,0.000366166,0.00073325
400,0.0979449,0.000315375,0.00306671,0.000312458,0.000862667,0.000348834,0.000723
400,0.100977,0.000317167,0.00317171,0.000314208,0.000879083,0.000349958,0.000714375
400,0.100802,0.000362167,0.00333538,0.000361542,0.00101104,0.00039175,0.000781292
400,0.0995363,0.000331333,0.0030485,0.000330625,0.000911709,0.000368958,0.000719708
400,0.101316,0.000328666,0.00335192,0.000335875,0.000844834,0.000343625,0.000718916
400,0.1,0.000305542,0.00306296,0.000299292,0.00082925,0.000336583,0.00071125
400,0.100627,0.000333,0.0031705,0.0003315,0.000908292,0.000368541,0.000739083
400,0.100727,0.00031625,0.00302033,0.000318083,0.000859917,0.00035625,0.000713166
400,0.0997243,0.000284667,0.0028845,0.0002885,0.000792458,0.000327083,0.00069075
400,0.101541,0.000319042,0.00315862,0.000319667,0.000872917,0.000352833,0.000730875
400,0.100288,0.000326708,0.00317946,0.000324375,0.00089025,0.000390542,0.00074025
400,0.100476,0.000325541,0.0031645,0.000319583,0.000883,0.000359209,0.000733542
400,0.0997619,0.00031075,0.00299475,0.0003105,0.000849375,0.000341208,0.000701917
400,0.100263,0.000342708,0.003267,0.000342917,0.000929334,0.000374375,0.00075675
400,0.0995614,0.000338458,0.00321908,0.000336792,0.000956417,0.000370459,0.0007475
400,0.0995238,0.00031475,0.00305029,0.0003115,0.00086175,0.000347917,0.000721375
400,0.0995238,0.000326,0.003076,0.000299959,0.000822459,0.000339125,0.000711416
400,0.0998872,0.00032825,0.00324438,0.000348,0.000942625,0.000390458,0.000785917
400,0.0966541,0.0003065,0.00301063,0.000312125,0.000848583,0.000349792,0.000700125
400,0.0997995,0.000315584,0.00328392,0.00031,0.000859583,0.000345166,0.000737666
400,0.0993609,0.00033825,0.0031925,0.000348166,0.000920833,0.000374292,0.000754459
400,0.100451,0.000332042,0.00313792,0.000328625,0.00090475,0.000365125,0.000739084
400,0.100614,0.000312042,0.00313954,0.000316416,0.000855625,0.000376166,0.000721333
400,0.100915,0.000335209,0.00325575,0.000342708,0.000928083,0.000384416,0.000765
400,0.0987093,0.000282208,0.00281717,0.000278583,0.000775875,0.000326792,0.000685458
400,0.0994987,0.000330292,0.00319712,0.000329584,0.000899458,0.000361417,0.000738167
400,0.0995614,0.000321375,0.00315371,0.000323125,0.000882375,0.000355041,0.00072575
400,0.100789,0.000281125,0.00281917,0.000282208,0.000775084,0.000318834,0.000658834
400,0.10099,0.000345375,0.00326246,0.000346041,0.000939917,0.000382542,0.000776291
400,0.0992732,0.000333917,0.00318854,0.000333958,0.000912083,0.000368167,0.000741375
400,0.0999123,0.000314542,0.00307971,0.000317625,0.000858833,0.000350042,0.000722875
400,0.102068,0.000350166,0.00325304,0.000350542,0.00095,0.00038675,0.000794875
400,0.100113,0.000328792,0.00320304,0.000324625,0.000893875,0.000365375,0.000752125
400,0.100201,0.000283625,0.002929,0.000284291,0.000787875,0.000320584,0.000685458
400,0.101316,0.000312875,0.00315392,0.000308792,0.000848459,0.00034425,0.000711791
400,0.0991479,0.000349292,0.00333862,0.000340292,0.000933042,0.000395833,0.000769417
400,0.100251,0.000321583,0.00318513,0.000317375,0.000870292,0.000363584,0.00071775
400,0.100902,0.000287708,0.00287733,0.000286875,0.000791667,0.000328291,0.000670667
400,0.101291,0.000315125,0.00308929,0.000317292,0.000877167,0.000349166,0.000721583
400,0.098985,0.00030375,0.00293538,0.000314625,0.000841417,0.000332375,0.000720834
400,0.101328,0.000319417,0.00316121,0.000315667,0.000863084,0.000354084,0.000748084
400,0.098985,0.000353083,0.00325667,0.000355166,0.000963166,0.00038975,0.000780792
400,0.0995865,0.000317458,0.00310425,0.000386667,0.000939542,0.00037125,0.00078575
400,0.0989474,0.000324208,0.00309342,0.000317167,0.000896625,0.000343625,0.000697833
400,0.0996491,0.000328666,0.00316296,0.000383666,0.000931208,0.000405542,0.000740833
400,0.0995739,0.000318916,0.00316446,0.000319208,0.000871417,0.000349834,0.000726167
400,0.0987719,0.000320833,0.00277742,0.000273541,0.000760125,0.000317292,0.000644125
400,0.10005,0.00033625,0.00327304,0.000322916,0.000892291,0.000356458,0.000729584
400,0.100464,0.000346375,0.00326212,0.000347209,0.000939209,0.00040975,0.000761667
400,0.0986717,0.000323541,0.00315208,0.000322583,0.000892583,0.000361416,0.000742833
400,0.100338,0.00034125,0.00323913,0.000337042,0.000919542,0.000372083,0.000754875
400,0.10089,0.000340209,0.00328192,0.00039275,0.000927625,0.000378334,0.000809792
400,0.100464,0.000295208,0.00293871,0.000326125,0.000816958,0.000329875,0.000707334
400,0.0999749,0.0003285,0.00325442,0.00032425,0.000892875,0.000363042,0.000744041
400,0.0986592,0.000309417,0.00308938,0.000309542,0.000848917,0.000390459,0.000749333
400,0.100902,0.000338667,0.00314671,0.000339458,0.000922791,0.000367208,0.00078225
400,0.0983333,0.000311792,0.00306013,0.000316875,0.000870667,0.000350667,0.000712375
400,0.0995238,0.000309584,0.00315733,0.000309084,0.000852583,0.000345041,0.000713375
400,0.0989348,0.0003215,0.00307017,0.000311833,0.000858625,0.000349083,0.000712
400,0.0989474,0.000356542,0.00326038,0.000352708,0.000941917,0.00040525,0.00080575
400,0.1001,0.000327959,0.00316975,0.000331208,0.000893083,0.00036475,0.000750334
400,0.0991103,0.000334125,0.00324675,0.000332917,0.000901083,0.000370459,0.000750417
400,0.0999749,0.000306875,0.00306896,0.000305792,0.00084075,0.000344458,0.000711791
